youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_tenc1,y1_tenc2,classid.x,neg_indegree,neg_outdegree,neg_isolate,classid.y,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,sex,schooltype,nationality,age,language,gender,problem_behaviors,delinquency_history,delinquency_count,victim_history,victim_history_score,parent_relation,teacher_support,teacher_help,teacher_encouragement,classid.f,schoolid.f
22440626,224406,2244,4,1,1996,2,2,2,1,2,2,7,2,1,0,0,0,0,0,0,2,2,2,4,3,4,4,2,1,2,1,3,2,2,3,2,2,3,3,2,3,2,3,2,2,1,2,2,3,2,2,2,224406,5,4,0,224406,4,5,0,3,2,5,1,4,German and other nationality,14,7,Boy,3,no,0,1,6,2,4,2,2,224406,2244
22440627,224406,2244,4,2,1996,2,3,4,3,3,4,8,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,1,3,1,3,1,1,1,1,3,1,4,4,1,5,5,5,1,1,1,3,1,1,1,2,224406,4,3,0,224406,2,5,0,2,3,5,2,4,German and other nationality,14,13,Girl,1,no,0,0,0,3,3,1,2,224406,2244
22480110,224801,2248,3,1,1996,2,3,3,3,2,4,8,NA,1,0,3,0,0,0,0,0,0,0,4,3,4,2,2,1,3,1,2,2,1,2,3,3,2,2,4,2,4,3,3,1,2,3,2,2,2,3,4,224801,2,3,0,224801,1,3,0,1,3,3,1,3,German and other nationality,14,11,Boy,NA,no,0,0,0,2,7,3,4,224801,2248
22480112,224801,2248,3,1,1995,1,3,4,4,3,4,7,2,0,0,2,0,0,1,0,0,0,0,3,4,4,4,2,1,3,1,3,1,1,1,2,4,1,4,4,2,3,4,4,2,1,2,4,3,3,3,3,224801,2,5,0,224801,4,5,0,2,3,5,1,3,German only,15,14,Boy,4,yes,1,0,0,3,6,3,3,224801,2248
22480114,224801,2248,3,1,1994,1,3,4,4,3,4,7,0,0,0,1,0,0,0,0,0,2,2,3,4,4,4,2,1,2,3,2,1,2,2,3,2,4,4,4,1,4,3,4,2,1,1,1,1,1,1,3,224801,5,4,0,224801,2,2,0,1,2,2,1,3,German only,16,14,Boy,1,no,0,1,4,2,4,1,3,224801,2248
22480116,224801,2248,3,1,1995,3,3,3,2,2,4,5,1,0,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,2,2,3,2,2,3,3,4,3,4,4,2,4,3,4,2,1,3,4,4,2,4,3,224801,4,3,0,224801,1,5,0,1,4,5,1,3,Only other nationality,15,10,Boy,2,no,0,0,0,2,7,4,3,224801,2248
22480118,224801,2248,3,2,1994,1,4,4,4,4,4,7,1,1,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,2,2,2,2,4,4,3,4,3,4,2,4,2,4,2,2,2,3,3,2,2,3,3,224801,2,0,0,224801,1,5,0,1,4,5,2,3,German only,16,16,Girl,2,no,0,1,2,2,6,3,3,224801,2248
22480121,224801,2248,3,1,1994,3,3,3,3,2,4,7,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,2,1,2,1,2,2,2,2,1,3,2,3,4,3,4,4,4,3,3,2,4,5,4,3,3,224801,3,0,0,224801,0,5,0,0,5,5,1,3,Only other nationality,16,11,Boy,0,no,0,1,4,2,6,3,3,224801,2248
22480122,224801,2248,3,1,1995,1,3,3,3,3,3,1,3,1,2,3,1,0,0,0,0,0,0,2,4,3,1,2,1,2,4,1,4,2,2,2,3,2,3,3,5,4,1,1,2,3,3,2,3,1,4,4,224801,1,5,0,224801,6,5,0,3,2,5,1,3,German only,15,12,Boy,9,yes,1,0,0,2,8,4,4,224801,2248
22480125,224801,2248,3,1,1994,2,3,3,3,3,4,5,0,0,1,1,0,0,0,0,0,0,0,4,3,4,4,2,1,3,1,2,1,1,1,2,3,2,3,3,1,3,4,NA,1,1,3,1,1,1,3,3,224801,1,3,0,224801,4,2,0,1,2,2,1,3,German and other nationality,16,12,Boy,2,no,0,0,0,2,6,3,3,224801,2248
22480127,224801,2248,3,2,1994,3,3,3,2,2,4,6,0,0,1,2,0,0,0,0,2,2,0,3,3,4,3,1,1,3,4,2,2,3,3,3,4,2,4,4,1,4,4,4,2,1,2,4,4,3,3,3,224801,0,3,0,224801,2,5,0,1,4,5,2,3,Only other nationality,16,10,Girl,3,no,0,1,4,2,6,3,3,224801,2248
22480130,224801,2248,3,2,1995,3,2,2,3,2,2,8,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,2,1,2,1,2,2,2,2,4,3,4,3,3,3,2,2,3,2,4,5,2,2,1,3,4,224801,3,5,0,224801,2,3,0,2,2,3,2,3,Only other nationality,15,9,Girl,0,no,0,0,0,2,7,3,4,224801,2248
22480131,224801,2248,3,1,1995,3,2,3,3,2,4,7,1,1,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,2,4,3,1,3,3,3,2,1,2,4,3,2,2,3,224801,2,0,0,224801,1,0,0,0,1,0,1,3,Only other nationality,15,10,Boy,3,no,0,0,0,3,5,2,3,224801,2248
22800210,228002,2280,3,1,1996,1,3,3,2,2,3,4,3,1,0,0,0,0,0,0,0,2,0,3,4,4,4,2,1,2,3,2,3,2,3,3,3,3,3,1,2,4,3,2,2,1,2,4,4,5,4,4,228002,6,3,0,228002,1,4,0,0,5,4,1,3,German only,14,10,Boy,4,no,0,1,2,2,8,4,4,228002,2280
22800213,228002,2280,3,2,1995,1,3,3,3,3,3,8,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,5,NA,5,NA,2,1,2,2,3,2,3,4,2,4,5,4,2,2,2,3,5,4,2,2,228002,1,4,0,228002,3,4,0,0,5,4,2,3,German only,15,12,Girl,2,no,0,0,0,NA,4,2,2,228002,2280
22800214,228002,2280,3,2,1995,3,2,2,3,3,4,8,1,1,0,1,0,0,0,0,0,0,0,3,2,3,4,1,1,3,1,2,1,3,3,4,4,4,2,4,3,4,4,3,3,2,3,4,3,3,3,4,228002,3,5,0,228002,4,2,0,2,1,2,2,3,Only other nationality,15,10,Girl,3,no,0,0,0,2,7,3,4,228002,2280
22800215,228002,2280,3,1,1996,1,3,3,3,3,4,10,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,1,4,4,2,5,5,5,1,1,1,5,5,4,4,2,228002,2,1,0,228002,4,4,0,2,3,4,1,3,German only,14,12,Boy,0,no,0,0,0,3,6,4,2,228002,2280
22800216,228002,2280,3,2,1995,1,4,4,4,4,4,7,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,4,1,2,2,2,2,4,1,3,3,1,4,5,NA,4,1,2,4,2,2,1,2,228002,0,5,0,228002,5,5,0,5,0,5,2,3,German only,15,16,Girl,1,no,0,0,0,2,3,1,2,228002,2280
22800217,228002,2280,3,1,1995,3,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,3,1,3,2,2,1,2,4,2,4,4,3,3,4,5,1,2,3,3,2,4,3,3,228002,0,3,0,228002,2,4,0,2,3,4,1,3,Only other nationality,15,4,Boy,0,no,0,1,2,3,6,3,3,228002,2280
22800221,228002,2280,3,2,1995,1,4,4,4,4,4,6,1,0,0,1,0,0,0,0,0,2,0,3,4,4,4,2,1,2,5,NA,1,1,2,2,1,4,2,1,4,1,3,2,4,1,5,4,5,4,5,5,228002,3,5,0,228002,3,2,0,2,1,2,2,3,German only,15,16,Girl,2,no,0,1,2,NA,10,5,5,228002,2280
22800222,228002,2280,3,2,1995,1,3,4,4,3,4,NA,0,1,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,3,1,3,2,1,3,2,3,NA,3,3,2,5,5,4,1,1,3,5,4,4,2,2,228002,0,5,0,228002,5,5,0,4,1,5,2,3,German only,15,14,Girl,1,no,0,1,2,3,4,2,2,228002,2280
22800225,228002,2280,3,2,1995,2,3,3,3,3,4,4,1,2,1,1,0,0,0,0,0,2,0,4,3,3,4,1,1,2,1,3,1,4,1,1,2,3,3,1,1,1,3,2,1,4,2,1,2,1,2,1,228002,0,4,0,228002,2,5,0,2,3,5,2,3,German and other nationality,15,12,Girl,5,no,0,1,2,2,3,2,1,228002,2280
22800226,228002,2280,3,2,1995,3,2,2,3,2,4,8,1,1,1,2,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,2,2,2,2,3,2,4,3,3,3,3,4,3,2,2,3,3,4,2,3,228002,4,5,0,228002,4,4,0,3,2,4,2,3,Only other nationality,15,9,Girl,5,no,0,0,0,3,5,2,3,228002,2280
22800227,228002,2280,3,2,1995,3,3,4,4,2,3,6,1,0,1,1,0,0,0,0,0,0,0,3,4,4,3,1,1,1,1,3,2,2,4,3,3,3,3,3,2,4,4,2,2,2,4,2,4,2,5,5,228002,0,1,0,228002,2,5,0,2,3,5,2,3,Only other nationality,15,13,Girl,3,no,0,0,0,2,10,5,5,228002,2280
22800228,228002,2280,3,2,1996,1,4,3,4,4,4,9,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,2,5,3,1,2,1,4,3,1,2,3,2,1,1,2,2,3,5,2,1,228002,0,5,0,228002,4,5,0,4,1,5,2,3,German only,14,15,Girl,0,no,0,0,0,3,3,2,1,228002,2280
22800229,228002,2280,3,1,1996,3,2,2,3,2,3,8,1,1,0,0,0,0,0,0,0,2,0,3,4,4,3,2,1,2,1,3,2,1,2,2,2,2,3,3,2,2,3,3,2,2,4,2,4,3,3,3,228002,5,2,0,228002,4,5,0,3,2,5,1,3,Only other nationality,14,9,Boy,2,no,0,1,2,2,6,3,3,228002,2280
22800230,228002,2280,3,1,1995,3,3,3,3,2,4,6,1,2,0,3,0,0,0,0,0,2,0,3,4,4,4,1,1,2,1,1,3,2,4,2,3,3,2,1,3,2,2,2,3,3,4,2,3,2,3,5,228002,9,2,0,228002,1,5,0,1,4,5,1,3,Only other nationality,15,11,Boy,6,no,0,1,2,2,8,3,5,228002,2280
22800231,228002,2280,3,2,1996,1,4,4,4,4,3,7,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,1,1,3,3,1,1,1,2,3,4,3,4,4,2,5,4,4,1,2,2,4,5,2,3,3,228002,5,5,0,228002,2,5,0,2,3,5,2,3,German only,14,16,Girl,1,no,0,0,0,2,6,3,3,228002,2280
22800310,228003,2280,3,2,1996,2,4,3,4,4,3,4,4,2,1,4,1,0,0,0,0,0,0,1,4,4,4,2,1,3,1,2,3,2,5,3,3,4,2,2,5,1,2,2,5,3,3,1,2,1,5,5,228003,0,5,0,228003,3,5,0,1,4,5,2,3,German and other nationality,14,15,Girl,11,yes,1,0,0,2,10,5,5,228003,2280
22800311,228003,2280,3,2,1996,3,3,4,3,3,4,8,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,2,1,1,2,2,3,2,4,3,2,4,4,2,2,2,2,4,2,3,2,3,228003,0,1,0,228003,4,2,0,2,1,2,2,3,Only other nationality,14,13,Girl,1,no,0,0,0,2,5,2,3,228003,2280
22800313,228003,2280,3,1,1995,1,3,3,2,2,2,2,0,3,1,3,1,1,1,0,0,2,2,3,2,3,1,1,1,2,1,3,1,5,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,228003,3,2,0,228003,1,3,0,1,3,3,1,3,German only,15,10,Boy,7,yes,3,1,4,2,2,1,1,228003,2280
22800314,228003,2280,3,2,1993,NA,2,2,2,3,3,6,0,0,0,0,0,0,0,0,4,2,4,2,4,4,4,2,5,NA,5,NA,2,4,3,3,2,2,4,4,3,4,3,3,3,2,3,1,1,1,2,2,228003,0,5,0,228003,2,5,0,2,3,5,2,3,NA,17,9,Girl,0,no,0,1,10,NA,4,2,2,228003,2280
22800315,228003,2280,3,2,1995,NA,3,3,3,2,4,9,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,3,1,3,1,1,2,1,4,1,4,4,1,5,5,5,1,1,1,5,5,2,1,1,228003,1,5,0,228003,2,3,0,2,2,3,2,3,NA,15,11,Girl,0,no,0,0,0,3,2,1,1,228003,2280
22800316,228003,2280,3,2,1996,3,2,2,3,2,4,NA,1,1,1,3,1,0,0,0,0,0,0,3,4,3,4,1,1,2,1,2,1,1,3,3,2,2,3,3,3,3,3,3,3,2,3,2,3,2,3,3,228003,1,1,0,228003,2,2,0,2,1,2,2,3,Only other nationality,14,9,Girl,6,yes,1,0,0,2,6,3,3,228003,2280
22800318,228003,2280,3,2,1996,3,3,3,3,3,4,9,0,0,0,1,0,0,0,0,2,0,0,4,3,4,4,2,1,3,1,3,1,1,4,2,4,2,4,3,2,4,5,3,1,1,2,3,5,2,2,2,228003,0,5,0,228003,6,5,0,3,2,5,2,3,Only other nationality,14,12,Girl,1,no,0,1,2,3,4,2,2,228003,2280
22800319,228003,2280,3,2,1994,1,2,2,3,2,4,6,3,2,1,3,0,0,0,0,0,0,0,2,4,4,4,2,1,2,1,3,3,2,2,2,2,2,3,3,2,2,4,4,2,1,2,2,4,4,4,3,228003,1,4,0,228003,3,5,0,3,2,5,2,3,German only,16,9,Girl,9,no,0,0,0,2,7,4,3,228003,2280
22800326,228003,2280,3,2,1995,3,2,2,2,2,4,6,2,1,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,3,1,1,2,1,4,1,4,4,1,4,5,5,1,1,1,1,2,5,3,3,228003,1,5,0,228003,3,4,0,2,3,4,2,3,Only other nationality,15,8,Girl,3,no,0,0,0,2,6,3,3,228003,2280
22800327,228003,2280,3,2,1995,3,2,2,2,2,3,5,0,0,0,1,0,0,0,0,0,0,0,3,4,2,4,2,1,2,1,2,2,2,2,2,3,2,4,4,2,4,4,4,2,2,2,2,3,3,2,2,228003,1,5,0,228003,3,3,0,3,1,3,2,3,Only other nationality,15,8,Girl,1,no,0,0,0,2,4,2,2,228003,2280
22800328,228003,2280,3,2,1996,1,4,4,4,3,4,8,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,2,4,4,1,5,3,3,1,1,1,2,2,2,4,4,228003,0,5,0,228003,3,3,0,2,2,3,2,3,German only,14,15,Girl,0,no,0,0,0,3,8,4,4,228003,2280
22800330,228003,2280,3,2,1995,3,2,4,2,2,4,2,1,0,1,1,0,0,0,0,0,0,0,1,3,3,2,2,1,2,2,1,3,4,4,3,3,3,3,2,3,4,3,2,3,4,4,2,3,2,5,5,228003,1,5,0,228003,2,5,0,2,3,5,2,3,Only other nationality,15,10,Girl,3,no,0,0,0,2,10,5,5,228003,2280
22800331,228003,2280,3,2,1995,3,1,2,3,1,4,5,0,0,1,1,NA,NA,NA,NA,0,0,2,3,4,4,4,2,1,2,1,2,2,1,2,2,2,1,4,3,3,3,4,3,2,2,3,4,5,3,3,3,228003,1,5,0,228003,4,5,0,3,2,5,2,3,Only other nationality,15,7,Girl,2,NA,NA,1,2,2,6,3,3,228003,2280
23270110,232701,2327,3,2,1996,1,3,3,3,3,4,7,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,2,2,3,3,4,3,4,3,2,4,4,4,2,2,2,3,3,3,2,3,232701,1,2,0,232701,4,4,0,3,2,4,2,3,German only,14,12,Girl,1,no,0,0,0,3,5,2,3,232701,2327
23270112,232701,2327,3,1,1995,1,4,4,4,2,4,9,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,2,3,1,3,2,2,3,3,4,3,4,4,3,5,4,4,2,1,3,3,4,2,4,3,232701,0,5,0,232701,6,4,0,3,2,4,1,3,German only,15,14,Boy,2,no,0,0,0,3,7,4,3,232701,2327
23270113,232701,2327,3,2,1996,1,3,3,4,3,4,7,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,2,2,1,2,3,2,2,3,3,4,4,4,4,2,2,4,3,4,4,2,3,232701,3,4,0,232701,1,3,0,0,4,3,2,3,German only,14,13,Girl,0,no,0,0,0,2,5,2,3,232701,2327
23270114,232701,2327,3,1,1995,1,3,4,3,3,4,3,0,1,0,1,0,0,0,0,0,0,0,3,4,3,4,2,1,2,2,2,2,2,2,3,3,3,4,4,3,4,5,5,2,2,2,2,5,3,3,2,232701,14,2,0,232701,0,5,0,0,5,5,1,3,German only,15,13,Boy,2,no,0,0,0,2,5,3,2,232701,2327
23270115,232701,2327,3,2,1996,1,3,4,4,4,4,9,1,0,0,0,0,1,0,1,0,2,0,3,4,4,3,1,1,3,1,3,2,2,2,2,4,1,4,3,1,4,4,4,1,1,1,1,4,2,4,2,232701,0,3,0,232701,6,5,0,4,1,5,2,3,German only,14,15,Girl,1,yes,2,1,2,3,6,4,2,232701,2327
23270116,232701,2327,3,2,1996,1,4,4,4,3,3,6,0,0,0,1,0,0,0,0,0,5,4,3,3,4,4,1,1,3,1,1,1,1,2,3,3,2,3,3,4,3,4,4,2,2,2,4,4,4,2,2,232701,12,5,0,232701,1,2,0,0,3,2,2,3,German only,14,15,Girl,1,no,0,0,9,2,4,2,2,232701,2327
23270117,232701,2327,3,2,1995,1,3,3,3,3,2,6,1,1,2,0,0,0,0,1,0,0,0,4,4,4,3,1,1,2,3,3,1,2,3,3,4,2,4,4,2,5,5,5,1,1,2,3,3,4,3,3,232701,2,4,0,232701,2,2,0,1,2,2,2,3,German only,15,12,Girl,4,yes,1,0,0,2,6,3,3,232701,2327
23270119,232701,2327,3,2,1996,1,3,4,4,3,3,5,0,0,0,1,0,1,1,1,0,0,0,4,4,4,4,2,1,1,1,2,2,1,2,3,3,2,3,3,3,2,2,2,2,2,2,1,2,1,2,2,232701,1,5,0,232701,3,5,0,3,2,5,2,3,German only,14,14,Girl,1,yes,3,0,0,2,4,2,2,232701,2327
23270120,232701,2327,3,2,1995,1,3,3,3,3,4,6,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,2,5,NA,1,3,2,2,4,2,4,2,4,4,2,5,5,5,2,1,4,4,4,5,4,4,232701,0,5,0,232701,4,5,0,2,3,5,2,3,German only,15,12,Girl,0,yes,1,0,0,NA,8,4,4,232701,2327
23270122,232701,2327,3,2,1996,1,4,4,4,4,4,2,0,0,0,1,0,0,0,1,0,NA,NA,4,4,4,4,1,1,2,1,3,2,2,2,2,3,2,4,3,2,4,2,2,1,2,1,1,2,1,2,2,232701,0,4,0,232701,5,5,0,4,1,5,2,3,German only,14,16,Girl,1,yes,1,NA,NA,2,4,2,2,232701,2327
23270123,232701,2327,3,2,1995,1,4,4,4,4,1,4,1,0,0,0,0,0,0,1,4,4,2,3,4,4,4,1,1,3,1,2,2,1,2,4,3,3,3,3,3,2,4,2,2,2,3,2,3,3,4,4,232701,0,4,0,232701,4,5,0,3,2,5,2,3,German only,15,16,Girl,1,yes,1,1,10,2,8,4,4,232701,2327
23270124,232701,2327,3,2,1995,1,4,4,4,4,4,8,1,2,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,2,1,1,1,3,4,2,4,4,2,4,4,4,2,1,2,3,3,2,2,2,232701,0,4,0,232701,3,5,0,3,2,5,2,3,German only,15,16,Girl,3,no,0,0,0,2,4,2,2,232701,2327
23270125,232701,2327,3,1,1996,1,4,4,4,4,4,6,1,1,0,0,0,0,0,1,0,0,0,3,4,4,4,2,1,2,3,2,2,1,2,3,3,3,4,3,2,4,2,2,2,2,2,3,3,4,2,3,232701,5,3,0,232701,1,4,0,0,5,4,1,3,German only,14,16,Boy,2,yes,1,0,0,2,5,2,3,232701,2327
23270126,232701,2327,3,1,1996,1,3,3,3,4,2,8,0,0,0,2,0,1,0,0,2,2,2,4,4,4,4,1,5,NA,1,3,2,1,3,3,4,3,4,4,1,5,5,2,1,1,2,4,4,2,2,3,232701,14,2,0,232701,0,4,0,0,5,4,1,3,German only,14,13,Boy,2,yes,1,1,6,NA,5,2,3,232701,2327
23270310,232703,2327,3,2,1995,1,4,4,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,2,1,2,2,1,2,3,3,2,3,3,2,4,4,3,2,2,2,4,4,4,3,3,232703,0,1,0,232703,5,4,0,4,1,4,2,3,German only,15,16,Girl,0,no,0,0,0,2,6,3,3,232703,2327
23270312,232703,2327,3,2,1996,1,4,3,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,1,3,4,2,2,2,2,2,4,1,4,3,2,3,5,4,2,2,2,4,3,4,3,3,232703,2,1,0,232703,2,3,0,2,2,3,2,3,German only,14,14,Girl,0,no,0,0,0,2,6,3,3,232703,2327
23270313,232703,2327,3,2,1996,1,4,4,4,4,4,5,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,2,2,3,1,3,1,1,1,2,4,1,4,3,1,3,5,4,1,1,1,4,2,4,2,2,232703,6,2,0,232703,3,4,0,3,2,4,2,3,German only,14,16,Girl,3,no,0,0,0,3,4,2,2,232703,2327
23270314,232703,2327,3,2,1995,1,4,4,4,4,1,5,0,0,0,0,0,0,0,0,2,2,0,2,4,3,4,2,1,3,1,3,2,2,2,2,3,2,4,3,2,5,5,4,1,1,2,3,4,4,3,3,232703,1,4,0,232703,5,4,0,4,1,4,2,3,German only,15,16,Girl,0,no,0,1,4,3,6,3,3,232703,2327
23270315,232703,2327,3,1,1996,1,4,4,3,3,3,8,2,2,0,2,1,0,1,0,5,5,4,3,4,4,4,2,1,1,1,1,2,5,4,4,2,4,2,2,4,2,2,2,4,4,3,2,2,2,3,3,232703,3,5,0,232703,5,3,0,3,1,3,1,3,German only,14,14,Boy,6,yes,2,0,14,1,6,3,3,232703,2327
23270316,232703,2327,3,1,1996,1,4,4,4,3,4,5,2,2,0,0,0,0,0,1,2,2,0,3,4,3,4,2,1,3,1,2,3,1,2,2,2,2,3,3,2,4,4,3,2,2,2,3,4,2,2,4,232703,3,3,0,232703,5,3,0,3,1,3,1,3,German only,14,15,Boy,4,yes,1,1,4,2,6,2,4,232703,2327
23270317,232703,2327,3,2,1995,1,4,4,4,3,4,10,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,3,3,3,3,2,3,2,3,3,3,5,4,5,2,1,2,3,4,2,1,3,232703,10,1,0,232703,0,3,0,0,4,3,2,3,German only,15,15,Girl,0,no,0,0,0,2,4,1,3,232703,2327
23270319,232703,2327,3,1,1995,1,2,2,2,1,4,7,1,1,0,0,0,0,0,0,0,2,0,3,4,4,4,2,1,2,1,3,1,2,2,3,3,3,3,3,2,4,4,4,2,2,2,2,4,3,2,2,232703,4,3,0,232703,3,5,0,3,2,5,1,3,German only,15,7,Boy,2,no,0,1,2,2,4,2,2,232703,2327
23270320,232703,2327,3,2,1995,1,4,3,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,3,1,4,3,2,3,5,4,1,1,2,5,3,3,2,2,232703,2,5,0,232703,5,5,0,5,0,5,2,3,German only,15,13,Girl,0,no,0,0,0,3,4,2,2,232703,2327
23270321,232703,2327,3,1,1996,1,2,3,2,2,4,7,1,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,3,1,3,2,1,1,2,4,2,4,4,2,4,5,4,2,1,2,4,4,4,2,2,232703,10,3,0,232703,2,4,0,2,3,4,1,3,German only,14,9,Boy,1,no,0,1,2,3,4,2,2,232703,2327
23270322,232703,2327,3,1,1995,1,4,4,3,3,4,5,1,1,0,0,0,0,0,0,2,2,0,3,4,4,4,2,1,3,1,3,2,2,2,3,3,2,4,4,3,4,4,2,2,3,2,2,4,4,3,3,232703,1,5,0,232703,2,2,0,2,1,2,1,3,German only,15,14,Boy,2,no,0,1,4,3,6,3,3,232703,2327
23270323,232703,2327,3,1,1994,1,3,3,3,2,3,5,0,1,0,1,0,0,1,1,0,2,0,3,4,4,4,2,1,3,1,3,1,2,1,3,3,1,4,3,2,NA,2,4,1,1,1,4,5,4,4,4,232703,1,1,0,232703,6,5,0,5,0,5,1,3,German only,16,11,Boy,2,yes,2,1,2,3,8,4,4,232703,2327
23460111,234601,2346,2,1,1995,1,3,4,4,3,3,7,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,1,1,3,1,2,2,2,3,2,4,2,4,4,1,5,4,4,3,2,3,3,5,1,2,1,234601,0,5,0,234601,1,3,0,1,3,3,1,2,German only,15,14,Boy,0,no,0,0,4,2,3,2,1,234601,2346
23460112,234601,2346,2,1,1995,1,3,3,3,2,4,5,2,2,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,3,2,3,2,3,3,3,3,3,2,3,3,3,2,2,3,2,3,2,4,3,234601,2,5,0,234601,1,5,0,1,4,5,1,2,German only,15,11,Boy,5,no,0,0,0,3,7,4,3,234601,2346
23460113,234601,2346,2,1,1996,1,3,3,3,2,4,5,1,0,0,1,0,0,0,0,0,2,0,3,4,4,4,2,1,3,2,3,2,2,3,2,3,2,4,3,2,3,4,5,1,2,1,3,4,4,2,3,234601,0,3,0,234601,0,4,0,0,5,4,1,2,German only,14,11,Boy,2,no,0,1,2,3,5,2,3,234601,2346
23460114,234601,2346,2,1,1994,1,3,3,2,2,3,7,2,2,0,1,0,0,0,1,0,2,0,3,4,3,4,1,1,2,5,NA,2,1,1,3,3,3,3,3,2,2,2,2,2,2,2,3,4,3,3,3,234601,2,2,0,234601,2,5,0,2,3,5,1,2,German only,16,10,Boy,5,yes,1,1,2,NA,6,3,3,234601,2346
23460115,234601,2346,2,1,1994,1,4,4,4,4,4,8,1,0,0,0,0,0,0,1,0,0,0,4,4,4,4,2,1,3,2,2,1,1,1,1,4,1,4,4,1,5,5,5,1,1,1,5,5,3,3,5,234601,3,5,0,234601,4,3,0,3,1,3,1,2,German only,16,16,Boy,1,yes,1,0,0,2,8,3,5,234601,2346
23460116,234601,2346,2,1,NA,1,4,4,4,2,3,7,3,1,0,0,0,0,0,1,0,0,0,4,4,4,4,2,1,3,1,1,4,2,3,4,3,3,3,4,5,4,4,2,2,2,2,5,4,5,3,4,234601,0,5,0,234601,2,4,0,1,4,4,1,2,German only,NA,14,Boy,4,yes,1,0,0,2,7,3,4,234601,2346
24330210,243302,2433,3,1,1995,3,1,2,1,3,1,8,2,0,1,0,0,0,0,0,0,0,0,4,2,4,4,1,2,3,2,3,2,1,1,2,3,2,4,4,2,3,4,5,2,1,1,3,2,2,2,2,243302,0,5,0,243302,2,5,0,2,3,5,1,3,Only other nationality,15,7,Boy,3,no,0,0,0,3,4,2,2,243302,2433
24330217,243302,2433,3,2,1995,1,2,2,2,2,2,8,1,0,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,2,1,2,2,2,3,3,3,4,2,4,2,3,4,5,2,5,2,2,2,3,4,4,243302,0,3,0,243302,3,5,0,2,3,5,2,3,German only,15,8,Girl,1,no,0,1,2,2,8,4,4,243302,2433
24330218,243302,2433,3,2,1996,3,3,3,2,3,4,5,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,2,1,3,1,3,2,1,1,NA,3,1,4,3,2,4,5,3,1,1,3,3,3,2,2,2,243302,0,5,0,243302,2,5,0,1,4,5,2,3,Only other nationality,14,11,Girl,1,no,0,0,0,3,4,2,2,243302,2433
